x,y,L
0.7959183673469387,0.3665139525197836,2.0
0.8163265306122448,0.33361099541857575,2.0
0.836734693877551,0.2998750520616411,2.0
0.8571428571428571,0.26530612244897966,2.0
0.8775510204081632,0.22990420658059152,2.0
0.8979591836734693,0.19366930445647668,2.0
0.9183673469387754,0.15660141607663491,2.0
0.9387755102040816,0.11870054144106634,2.0
0.9591836734693877,0.07996668054977096,2.0
0.9795918367346939,0.040399833402748886,2.0
1.0,0.0,2.0
0.0,1.0,4.0
0.02040816326530612,1.0195751770095793,4.0
0.04081632653061224,1.037484381507705,4.0
0.061224489795918366,1.0537276134943774,4.0
0.08163265306122448,1.068304872969596,4.0
0.1020408163265306,1.0812161599333612,4.0
0.12244897959183673,1.0924614743856726,4.0
0.14285714285714285,1.1020408163265307,4.0
0.16326530612244897,1.109954185755935,4.0
0.18367346938775508,1.1162015826738858,4.0
0.2040816326530612,1.1207830070803833,4.0
0.22448979591836732,1.1236984589754269,4.0
0.24489795918367346,1.124947938359017,4.0
0.26530612244897955,1.1245314452311537,4.0
0.2857142857142857,1.1224489795918366,4.0
0.3061224489795918,1.1187005414410662,4.0
0.32653061224489793,1.1132861307788422,4.0
0.3469387755102041,1.1062057476051645,4.0
0.36734693877551017,1.0974593919200333,4.0
0.3877551020408163,1.0870470637234486,4.0
0.4081632653061224,1.0749687630154103,4.0
0.42857142857142855,1.0612244897959184,4.0
0.44897959183673464,1.045814244064973,4.0
0.4693877551020408,1.028738025822574,4.0
0.4897959183673469,1.0099958350687215,4.0
0.5102040816326531,0.9895876718034152,4.0
0.5306122448979591,0.9675135360266557,4.0
0.5510204081632653,0.9437734277384424,4.0
0.5714285714285714,0.9183673469387755,4.0
0.5918367346938775,0.8912952936276551,4.0
0.6122448979591836,0.8625572678050814,4.0
0.6326530612244897,0.8321532694710538,4.0
0.6530612244897959,0.8000832986255728,4.0
0.673469387755102,0.7663473552686382,4.0
0.6938775510204082,0.7309454394002499,4.0
0.7142857142857142,0.6938775510204083,4.0
0.7346938775510203,0.655143690129113,4.0
0.7551020408163265,0.6147438567263641,4.0
0.7755102040816326,0.5726780508121616,4.0
0.7959183673469387,0.5289462723865059,4.0
0.8163265306122448,0.4835485214493963,4.0
0.836734693877551,0.4364847980008332,4.0
0.8571428571428571,0.3877551020408164,4.0
0.8775510204081632,0.33735943356934617,4.0
0.8979591836734693,0.2852977925864226,4.0
0.9183673469387754,0.23157017909204525,4.0
0.9387755102040816,0.17617659308621425,4.0
0.9591836734693877,0.11911703456892975,4.0
0.9795918367346939,0.06039150354019163,4.0
1.0,0.0,4.0
0.0,1.0,6.0
0.02040816326530612,1.039566847147022,6.0
0.04081632653061224,1.0766347355268637,6.0
0.061224489795918366,1.1112036651395252,6.0
0.08163265306122448,1.1432736359850062,6.0
0.1020408163265306,1.172844648063307,6.0
0.12244897959183673,1.1999167013744274,6.0
0.14285714285714285,1.2244897959183674,6.0
0.16326530612244897,1.2465639316951271,6.0
0.18367346938775508,1.2661391087047065,6.0
0.2040816326530612,1.2832153269471052,6.0
0.22448979591836732,1.2977925864223239,6.0
0.24489795918367346,1.3098708871303624,6.0
0.26530612244897955,1.3194502290712204,6.0
0.2857142857142857,1.3265306122448979,6.0
0.3061224489795918,1.3311120366513953,6.0
0.32653061224489793,1.3331945022907123,6.0
0.3469387755102041,1.332778009162849,6.0
0.36734693877551017,1.3298625572678051,6.0
0.3877551020408163,1.324448146605581,6.0
0.4081632653061224,1.3165347771761766,6.0
0.42857142857142855,1.3061224489795917,6.0
0.44897959183673464,1.2932111620158269,6.0
0.4693877551020408,1.2778009162848813,6.0
0.4897959183673469,1.2598917117867556,6.0
0.5102040816326531,1.2394835485214493,6.0
0.5306122448979591,1.2165764264889631,6.0
0.5510204081632653,1.1911703456892961,6.0
0.5714285714285714,1.163265306122449,6.0
0.5918367346938775,1.1328613077884215,6.0
0.6122448979591836,1.0999583506872137,6.0
0.6326530612244897,1.0645564348188257,6.0
0.6530612244897959,1.026655560183257,6.0
0.673469387755102,0.9862557267805082,6.0
0.6938775510204082,0.9433569346105789,6.0
0.7142857142857142,0.8979591836734696,6.0
0.7346938775510203,0.8500624739691797,6.0
0.7551020408163265,0.7996668054977094,6.0
0.7755102040816326,0.7467721782590588,6.0
0.7959183673469387,0.6913785922532281,6.0
0.8163265306122448,0.6334860474802169,6.0
0.836734693877551,0.5730945439400252,6.0
0.8571428571428571,0.5102040816326532,6.0
0.8775510204081632,0.4448146605581009,6.0
0.8979591836734693,0.3769262807163686,6.0
0.9183673469387754,0.3065389421074556,6.0
0.9387755102040816,0.23365264473136216,6.0
0.9591836734693877,0.15826738858808842,6.0
0.9795918367346939,0.08038317367763437,6.0
1.0,0.0,6.0
